/TTime               ,Tmax_coil1          ,Tmax_coil2          ,Tmax_coil3          ,Tmax_coil4          ,coil1_I             ,coil3_I             ,R1_I                ,R2_I                ,coil1_V             ,coil2_V             ,coil3_V             ,coil4_V             ,R_coil1             ,R_coil2             ,R_coil3             ,R_coil4             ,QV_coil1            ,QV_coil2            ,QV_coil3            ,QV_coil4            
6.44                ,49.27231745         ,65.9796730077       ,66.5344438522       ,49.3489345459       ,2.13876418825E-09   ,2.07297452375E-09   ,2.13876418825E-09   ,2.07297452375E-09   ,-0.000157554154014  ,-0.000884491083889  ,-0.000841732276694  ,-0.000173509537632  ,3.89439318702       ,52.5852995432       ,51.7379901285       ,4.28325747064       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.45                ,49.2754128664       ,65.9779902586       ,66.5318339454       ,49.3488944142       ,1.51841562871E-09   ,1.52778189115E-09   ,1.51841562871E-09   ,1.52778189115E-09   ,-0.000122255045924  ,-0.000608340869097  ,-0.000594099753488  ,-0.000135264344456  ,3.89377321954       ,52.5817529294       ,51.7346488357       ,4.2827634376        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.46                ,49.2784824817       ,65.9763022465       ,66.5292182091       ,49.3488395749       ,2.20076014664E-09   ,2.15100806356E-09   ,2.20076014664E-09   ,2.15100806356E-09   ,-0.000164313613183  ,-0.000904550685243  ,-0.000871151617165  ,-0.000179826804358  ,3.89315395147       ,52.5782086415       ,51.7313103562       ,4.28227002492       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.47                ,49.2815263918       ,65.9746089798       ,66.5265966862       ,49.3487700862       ,1.54593117284E-09   ,1.56664526016E-09   ,1.54593117284E-09   ,1.56664526016E-09   ,-0.000126690336297  ,-0.000615677803815  ,-0.000607325228213  ,-0.000139366667573  ,3.89253545577       ,52.5746658806       ,51.7279748756       ,4.28177729096       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.48                ,49.2845446912       ,65.9729104715       ,66.5239694281       ,49.3486860027       ,2.25149246261E-09   ,2.21609872595E-09   ,2.25149246261E-09   ,2.21609872595E-09   ,-0.000170836489184  ,-0.000921438128218  ,-0.000895794760861  ,-0.000186066950897  ,3.89191781517       ,52.5711251512       ,51.7246423099       ,4.28128532826       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.49                ,49.2875374732       ,65.9712067372       ,66.5213364818       ,49.3485873785       ,1.58248028538E-09   ,1.61182584571E-09   ,1.58248028538E-09   ,1.61182584571E-09   ,-0.000131532436821  ,-0.000626386788212  ,-0.000623078513433  ,-0.000143943404893  ,3.89130109082       ,52.5675868486       ,51.7213126405       ,4.28079417784       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.5                 ,49.2905048301       ,65.9694977932       ,66.5186978873       ,49.348474269        ,1.70266729796E-09   ,1.72332073273E-09   ,1.70266729796E-09   ,1.72332073273E-09   ,-0.000140280438957  ,-0.000692452211183  ,-0.000679998328707  ,-0.00015424613895   ,3.89068511753       ,52.5640504444       ,51.7179855941       ,4.2803037455        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.51                ,49.2934468538       ,65.9677836572       ,66.5160536794       ,49.348346718        ,2.41212161114E-09   ,2.3949170928E-09    ,2.41212161114E-09   ,2.3949170928E-09    ,-0.000183857831068  ,-0.000982399389371  ,-0.000967215104606  ,-0.000199073934752  ,3.89006990734       ,52.560516489        ,51.7146615898       ,4.27981424894       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.52                ,49.2963636371       ,65.9660643473       ,66.51340389         ,49.3482047329       ,1.65425137037E-09   ,1.69456973172E-09   ,1.65425137037E-09   ,1.69456973172E-09   ,-0.000139047798477  ,-0.000647212442696  ,-0.000651381381631  ,-0.000150967062289  ,3.88945545594       ,52.5569848965       ,51.7113407324       ,4.27932561886       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.53                ,49.2992552708       ,65.9643398818       ,66.5107485484       ,49.3480484125       ,1.75430545881E-09   ,1.78927976222E-09   ,1.75430545881E-09   ,1.78927976222E-09   ,-0.000147233065656  ,-0.000707581932381  ,-0.000703563610988  ,-0.000160753643802  ,3.888841592         ,52.5534552906       ,51.7080227058       ,4.27883774699       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.54                ,49.3021218446       ,65.9626102774       ,66.5080876838       ,49.3515140982       ,1.82601395078E-09   ,1.86404131845E-09   ,1.82601395078E-09   ,1.86404131845E-09   ,-0.000151743328223  ,-0.000735556523385  ,-0.000733157630733  ,-0.000165506924481  ,3.8882284604        ,52.5499281038       ,51.7047074929       ,4.27835080994       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.55                ,49.3049634503       ,65.9608755517       ,66.5054213246       ,49.3553376926       ,1.86799715624E-09   ,1.91050267392E-09   ,1.86799715624E-09   ,1.91050267392E-09   ,-0.00015481874035   ,-0.000750568036438  ,-0.00075088501665   ,-0.000168491515688  ,3.88761605494       ,52.5464027159       ,51.7013953698       ,4.27786484364       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.56                ,49.3077801768       ,65.9591357233       ,66.5027494979       ,49.3591378907       ,1.89322512856E-09   ,1.94049652995E-09   ,1.89322512856E-09   ,1.94049652995E-09   ,-0.000157189900244  ,-0.000758871894565  ,-0.000761945153829  ,-0.000170703765171  ,3.88700426307       ,52.5428788478       ,51.6980860391       ,4.27737962698       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.57                ,49.3105721139       ,65.957390811        ,66.5000722312       ,49.3629147483       ,1.91394123665E-09   ,1.96562807456E-09   ,1.91394123665E-09   ,1.96562807456E-09   ,-0.000159442742729  ,-0.000765451787711  ,-0.000771098365302  ,-0.000172803999308  ,3.88639329418       ,52.5393567585       ,51.694779763        ,4.27689522866       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.58                ,49.3133393531       ,65.9556408335       ,66.4973895529       ,49.3666683207       ,1.93175609571E-09   ,1.98773213494E-09   ,1.93175609571E-09   ,1.98773213494E-09   ,-0.000161571133286  ,-0.000770873591903  ,-0.000779022979881  ,-0.00017478039835   ,3.88578313832       ,52.5358366788       ,51.6914764853       ,4.27641181533       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.59                ,49.3160819774       ,65.9538858096       ,66.494701491        ,49.3703986641       ,1.94779911474E-09   ,2.00793704747E-09   ,1.94779911474E-09   ,2.00793704747E-09   ,-0.000163608196874  ,-0.000775609930936  ,-0.000786191602551  ,-0.000176667309707  ,3.88517378206       ,52.5323186303       ,51.6881761724       ,4.27592943851       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.6                 ,49.3188000726       ,65.9521257578       ,66.4920080731       ,49.3741058337       ,1.96262140319E-09   ,2.0267979435E-09    ,1.96262140319E-09   ,2.0267979435E-09    ,-0.000165567484546  ,-0.000779885622649  ,-0.000792833802167  ,-0.000178477656702  ,3.88456520659       ,52.5288027047       ,51.6848791595       ,4.27544796742       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.61                ,49.3214937248       ,65.9503606964       ,66.4893093265       ,49.3777898838       ,1.97650668515E-09   ,2.04460022592E-09   ,1.97650668515E-09   ,2.04460022592E-09   ,-0.000167455892854  ,-0.000783816459223  ,-0.000799068107548  ,-0.000180217721555  ,3.88395735941       ,52.5252890344       ,51.6815849876       ,4.27496730628       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.62                ,49.3241630208       ,65.9485906436       ,66.4866052784       ,49.3814508698       ,1.98962904769E-09   ,2.06152119144E-09   ,1.98962904769E-09   ,2.06152119144E-09   ,-0.000169278333387  ,-0.000787472819537  ,-0.00080496771618   ,-0.000181891971137  ,3.88335013947       ,52.5217776816       ,51.6782936671       ,4.27448757006       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.63                ,49.3268080488       ,65.9468156174       ,66.4838959559       ,49.3850888479       ,2.00209494244E-09   ,2.07767217754E-09   ,2.00209494244E-09   ,2.07767217754E-09   ,-0.000171038161081  ,-0.000790897986153  ,-0.000810578531638  ,-0.000183503414451  ,3.88274363929       ,52.5182688098       ,51.6750051027       ,4.27400878419       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.64                ,49.329428897        ,65.9450356356       ,66.4811813852       ,49.3887038734       ,2.01397648934E-09   ,2.09312850893E-09   ,2.01397648934E-09   ,2.09312850893E-09   ,-0.000172738009345  ,-0.000794120402561  ,-0.000815931253572  ,-0.000185054416605  ,3.88213793847       ,52.5147623157       ,51.67171976         ,4.27353065182       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.65                ,49.3320256511       ,65.9432507161       ,66.4784615924       ,49.392295999        ,2.02532444416E-09   ,2.1079436641E-09    ,2.02532444416E-09   ,2.1079436641E-09    ,-0.000174380147613  ,-0.00079716009599   ,-0.000821047581467  ,-0.000186547019715  ,3.88153299027       ,52.5112580551       ,51.6684372694       ,4.27305323947       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.66                ,49.3345984008       ,65.9414608769       ,66.4757366045       ,49.3958652796       ,2.03617677869E-09   ,2.12215869405E-09   ,2.03617677869E-09   ,2.12215869405E-09   ,-0.000175966662633  ,-0.000800031483146  ,-0.000825943439852  ,-0.000187983111389  ,3.88092878659       ,52.5077560125       ,51.6651574679       ,4.27257674135       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.67                ,49.3371472383       ,65.939666136        ,66.4730064489       ,49.3994117712       ,2.04656214797E-09   ,2.13580474256E-09   ,2.04656214797E-09   ,2.13580474256E-09   ,-0.000177499538839  ,-0.000802745796551  ,-0.000830631212696  ,-0.000189364493289  ,3.88032536092       ,52.5042559167       ,51.6618803198       ,4.27210105067       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.68                ,49.3396722493       ,65.9378665108       ,66.4702711528       ,49.4029355303       ,2.05650633478E-09   ,2.14890937465E-09   ,2.05650633478E-09   ,2.14890937465E-09   ,-0.00017898068424   ,-0.000805312298861  ,-0.000835121142662  ,-0.000190692924635  ,3.87972267041       ,52.500757986        ,51.6586060995       ,4.27162628153       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.69                ,49.3421735172       ,65.9360620189       ,66.4675307432       ,49.4064366146       ,2.06602916637E-09   ,2.16149422993E-09   ,2.06602916637E-09   ,2.16149422993E-09   ,-0.000180411942516  ,-0.000807738580164  ,-0.00083942190871   ,-0.00019197010952   ,3.87912071186       ,52.4972627882       ,51.6553348333       ,4.27115236528       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.7                 ,49.3446511217       ,65.934252679        ,66.4647852469       ,49.4099150817       ,2.07514968943E-09   ,2.17358086633E-09   ,2.07514968943E-09   ,2.17358086633E-09   ,-0.000181795094795  ,-0.000810031127131  ,-0.00084354093667   ,-0.000193197694858  ,3.87851937421       ,52.4937700194       ,51.6520667084       ,4.27067939571       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.71                ,49.3471051492       ,65.9324385124       ,66.4620346912       ,49.4133709884       ,1.26102129877E-09   ,1.44076489651E-09   ,1.26102129877E-09   ,1.44076489651E-09   ,-0.000135767863793  ,-0.000530514965096  ,-0.000565017118217  ,-0.000144691019632  ,3.87791873834       ,52.4902794171       ,51.6488010412       ,4.2702072019        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.72                ,49.349535685        ,65.9306195474       ,66.4592791034       ,49.4168043907       ,2.30125179894E-09   ,2.4030412671E-09    ,2.30125179894E-09   ,2.4030412671E-09    ,-0.000203596469034  ,-0.000918652816166  ,-0.000949440629694  ,-0.000217406082567  ,3.87731883115       ,52.4867911641       ,51.6455380571       ,4.2697357176        ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.73                ,49.3519428134       ,65.9287957918       ,66.4565185102       ,49.420215345        ,2.21062889717E-09   ,2.3200070649E-09    ,2.21062889717E-09   ,2.3200070649E-09    ,-0.000190291296275  ,-0.000858396014099  ,-0.000898775698319  ,-0.000201588415903  ,3.87671973867       ,52.4833047733       ,51.6422774077       ,4.26926515074       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.74                ,49.3543266216       ,65.9269672575       ,66.4537529376       ,49.4236039049       ,1.28540854275E-09   ,1.4716629913E-09    ,1.28540854275E-09   ,1.4716629913E-09    ,-0.000138362644221  ,-0.000538251909689  ,-0.000575745140041  ,-0.000146792742531  ,3.87612143339       ,52.4798206791       ,51.6390192454       ,4.26879541987       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.75                ,49.3566871932       ,65.9251339585       ,66.4509824124       ,49.4269701264       ,2.35968570396E-09   ,2.47076041188E-09   ,2.35968570396E-09   ,2.47076041188E-09   ,-0.000209380896456  ,-0.000938875965608  ,-0.000975513207311  ,-0.000222736935069  ,3.87552384925       ,52.4763388254       ,51.6357635641       ,4.26832658499       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.76                ,49.3590246098       ,65.9232959105       ,66.4482069616       ,49.430314067        ,2.25401087824E-09   ,2.37097585737E-09   ,2.25401087824E-09   ,2.37097585737E-09   ,-0.000194526959652  ,-0.000871129470319  ,-0.000916530126589  ,-0.00020529418389   ,3.87492710061       ,52.4728585841       ,51.6325102012       ,4.26785853382       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.77                ,49.3613389569       ,65.9214531305       ,66.4454266132       ,49.4336357863       ,1.30039411267E-09   ,1.49060838998E-09   ,1.30039411267E-09   ,1.49060838998E-09   ,-0.000140726732512  ,-0.00054166836026   ,-0.000581653466139  ,-0.000148679841086  ,3.8743311525        ,52.4693803908       ,51.6292598009       ,4.26739128396       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
6.78                ,49.363630321        ,65.9196056358       ,66.4426413993       ,49.4369353425       ,2.39330248521E-09   ,2.51277440878E-09   ,2.39330248521E-09   ,2.51277440878E-09   ,-0.000213819943528  ,-0.000948796566716  ,-0.000990838020102  ,-0.000226643657574  ,3.87373596922       ,52.4659045655       ,51.6260122068       ,4.26692481122       ,299.664162424       ,1511.74935876       ,1511.74367926       ,299.666965077       
